Date,Month,Day,Year,EABL,WBNU,COYE,EAKI,MALL,CAGO,MODO,MAWR,CATE,GREG,WODU,GBHE,RBWO,WOTH,GRFL,AMRE,EATO
2018-05-26,5,26,2018,,,,,,,,,,,,,,,,,
2018-06-07,6,7,2018,,,,,,,,,,,,,,,,,
2018-06-07,6,7,2018,,,,,,,,,,,,1,,,,,
2018-06-07,6,7,2018,,,,,,,,,,,,,,,,,
2018-06-07,6,7,2018,,,,,,,,,,1,,,,,,,
2018-06-07,6,7,2018,,,,,,,,,,,,,,,,,
2018-06-07,6,7,2018,,,,,,,,,,,,,,,,,
2018-06-07,6,7,2018,,,,,,,,,,,,,,,,,
2018-06-07,6,7,2018,,,,,,,,,,,,,,,,,
2018-06-07,6,7,2018,,,,,,,,,,,,,,,,,
2018-06-07,6,7,2018,,,,,,,,,,,,,,,,,
2018-06-07,6,7,2018,,,,,,,,,,,,,,,,,
2018-06-07,6,7,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,1,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,1,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,2,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,1,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-11,6,11,2018,,,,,,,,,,,,,,,,,
2018-06-13,6,13,2018,,,,,,,,,,,,,,,,,
2018-06-13,6,13,2018,,,,,,,,,,,,,,,,,
2018-06-13,6,13,2018,,,,,,,,,,,,,,,,,
2018-06-13,6,13,2018,,,,,,,,,,,,,,,,,
2018-06-13,6,13,2018,,,,,,,,,,,,,,,,,
2018-06-13,6,13,2018,,,,,,,,,,,,,,,,,
2018-06-13,6,13,2018,,,,,,,,,,,,,,,,,
2018-06-13,6,13,2018,,,,,,,,,,,,,,,,,
2018-06-13,6,13,2018,,,,,,,,,,,,,,,,,
2018-06-13,6,13,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,2,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,1,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,1,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,1,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-14,6,14,2018,,,,,,,,,,,,,,,,,
2018-06-18,6,18,2018,,,,,,,,,,,,,1,,,,
2018-06-18,6,18,2018,,,,,,,,,,,,,,,,,
2018-06-18,6,18,2018,,,,,,,,,,,,,,,,,
2018-06-18,6,18,2018,,,,,,,,,,,,,,,,,
2018-06-18,6,18,2018,,,,,,,,,,,,,,,,,
2018-06-18,6,18,2018,,,,,,,,,,,,,,,,,
2018-06-18,6,18,2018,,,1,,,,,,,,,,,,,,
2018-06-18,6,18,2018,,,,,,,,,,,,,,,,,1
2018-06-18,6,18,2018,,,,,,,,,,,,,,,,,
2018-06-18,6,18,2018,,,,,,,,,,,,,,,,,
2018-06-18,6,18,2018,,,,,,,,,,,,,,,,,
2018-06-18,6,18,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,2
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,1,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,1,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,2,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,1,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,1
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-20,6,20,2018,,,,,,,,,,,,,,,,,
2018-06-20,6,20,2018,,,,,,,,,,,,,,,,,
2018-06-20,6,20,2018,,,,,,,,,,,,1,,,,,
2018-06-20,6,20,2018,,,,,,,,,,,,,,,,,
2018-06-20,6,20,2018,,,,,,,,,,,,,,,,,
2018-06-20,6,20,2018,,,,,,,,,,,,1,,,,,
2018-06-20,6,20,2018,,,,,,,,,,1,,,,,,,
2018-06-20,6,20,2018,,,,,,,,,,,,1,,,,,
2018-06-20,6,20,2018,,,,,,,,,,,,,,,,,
2018-06-20,6,20,2018,,,,,,,,,,,,,1,,,,
2018-06-20,6,20,2018,,,,,,,,,,,,,,,,,
2018-06-24,6,24,2018,,,,,,,,1,,,,,,,,,
2018-06-24,6,24,2018,,,,,,,,,,,,,,,,,
2018-06-24,6,24,2018,,,,,,,,,,,,,,,,,
2018-06-24,6,24,2018,,,,,,,,,,,,,1,,,,
2018-06-24,6,24,2018,,,,,,,,,,,,,,,,,
2018-06-24,6,24,2018,,,,,,,,,,,,,,,,,
2018-06-24,6,24,2018,,,,,,,,,,,,,,,,,
2018-06-24,6,24,2018,,,,,,,,,,,,,1,,,,
2018-06-24,6,24,2018,,,,,,,,,,,,,,,,,
2018-06-24,6,24,2018,,,,,,,,,,,,,,,,,
2018-06-24,6,24,2018,,,,,,,,,,,,,,,,,
2018-06-24,6,24,2018,,,,,,,,,,,,,,,,,
2018-06-24,6,24,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-26,6,26,2018,,,,,,,,,,,,,,,,,
2018-06-26,6,26,2018,,,,,,,,,,,,,,,,,
2018-06-26,6,26,2018,1,,,,,,,,,,,,,,,,
2018-06-26,6,26,2018,,,,,,,,,,,,,,,,,
2018-06-26,6,26,2018,,,,,,,,,,,,,,,,,
2018-06-26,6,26,2018,,,,,,,,,,,,,,,,,
2018-06-26,6,26,2018,,,,,,,,,,,,,,,,,
2018-06-26,6,26,2018,,,,,,,,,,,,,,,,,
2018-06-26,6,26,2018,,,,,,,,,,,,,,,,,
2018-06-26,6,26,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,1,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,1,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,1,,,,,
2018-06-25,6,25,2018,,,,,,,,,,,,1,,,,,
2018-06-27,6,27,2018,,,,,,,,,,,,,,,,,
2018-06-27,6,27,2018,1,,,,,,,,,,,,,,,,
2018-06-27,6,27,2018,,,,,,,,3,,,,,,,,,
2018-06-27,6,27,2018,,,,,,,,,,,,,,,,,
2018-06-27,6,27,2018,,,,,,,,,,,,,1,,,,
2018-06-27,6,27,2018,,,,,,,,,,,,,,,,,
2018-06-27,6,27,2018,,,,,,,,,,,,1,,,,,
2018-06-27,6,27,2018,,,,,,,,,,,2,,,,,,
2018-06-27,6,27,2018,,,,,,,,1,,,,,1,,,,
2018-06-27,6,27,2018,,,,,,1,,,,1,,1,,,,,
2018-06-27,6,27,2018,,,,,,,,,,,,,,,,,
2018-06-27,6,27,2018,,,,,,,,,,,,,,2,,,
2018-06-27,6,27,2018,,,,,,,,,,,,,,,,,
2018-06-27,6,27,2018,,,,,,,,,,,,,1,,,,
2018-06-27,6,27,2018,,,,,,,,,,,,,,,,,
2018-06-27,6,27,2018,,,,,,,,,,,,,,,1,,
2018-06-27,6,27,2018,,,,,,,,,,,,,,,,,
2018-06-27,6,27,2018,,,,,,,,,,,,,,,,,
2018-06-27,6,27,2018,,,,,,,,,,,,,,,,,
2018-06-28,6,28,2018,,,,,,,,,,1,,,,,,,
2018-06-28,6,28,2018,,,,,,,,,,,,,,,,,
2018-06-28,6,28,2018,,,,,,,,,,,,,,,,,
2018-06-28,6,28,2018,,,,,,,,,,,,1,,,,,
2018-06-28,6,28,2018,,,,,,,,,,1,,,,,,,
2018-06-28,6,28,2018,,,,,,,,,,,,,,,,,
2018-06-28,6,28,2018,,,,,,,,,,,,,,,,,
2018-06-28,6,28,2018,,,,,,,,,,,,,,,,,
2018-06-29,6,29,2018,,,,,,,1,,,,,,,,,,
2018-06-29,6,29,2018,,,,,,,,,,,,,,,,,
2018-06-29,6,29,2018,,,,,,,,,,,,,,,,,
2018-06-29,6,29,2018,,,,,,,,,,,,,,,,,
2018-06-29,6,29,2018,,,,,,,,,,,,,,,,,
2018-06-29,6,29,2018,,,,,,,,,,,,,,,,,
2018-06-02,6,2,2018,,,,,,,,,,,,,,,,,
2018-06-02,6,2,2018,,,,,,,,,,,,,,,,,
2018-06-02,6,2,2018,,,,,,,,,,,,,,,,,
2018-06-02,6,2,2018,,,,,,,,2,,,,,,,,,
2018-06-02,6,2,2018,,,,,,,,,,,,,,,,,
2018-06-02,6,2,2018,,,,,,,,,,,,,,,,,
2018-06-02,6,2,2018,,,,,,,,,,,,,,,,,
2018-06-02,6,2,2018,,,,,,,,,,,,,,,,,
2018-06-02,6,2,2018,,,,,,,,,,,,,1,,,,
2018-06-02,6,2,2018,,,,,,,,,,,,,,,,,
2018-06-02,6,2,2018,,,,,,,,,,,,,1,,1,,
2018-06-02,6,2,2018,,,,,,,,,,,,,,,,,
2018-06-02,6,2,2018,,,,,,,,,,,,,,,,,
2018-06-02,6,2,2018,,,,,,,,,,,,,,,,,
2018-06-03,6,3,2018,,,,,,,,,,,,,,,,,
2018-06-03,6,3,2018,,,,,,,,,,,,,,,,,
2018-06-03,6,3,2018,,,,,,,,,,,,,,,,,
2018-06-03,6,3,2018,,,,,,,,,,,,,,,,,
2018-06-03,6,3,2018,,,,,,,,,,,,,,,1,,
2018-06-03,6,3,2018,,,,,,,,,,,,,,1,,,
2018-06-03,6,3,2018,,,,,,,,,,,,,,,,,
2018-06-09,6,9,2018,,,,,,,,,,,,,,1,,,
2018-06-09,6,9,2018,,,,,,,,,,,,,,,,,
2018-06-09,6,9,2018,,,,,,,,,,,,,,,,,
2018-06-09,6,9,2018,,,,,,,,,,,,,,,,,
2018-06-09,6,9,2018,,,,,,,,,,,,,,,,,
2018-06-19,6,19,2018,,,,,,,,,,,,,,,,,
2018-06-19,6,19,2018,,,,,,,,,,,,,,,,,
2018-06-19,6,19,2018,,,,,,,,,,,,1,,,,,
2018-06-19,6,19,2018,,,,,,,,,,,,,,,,,
2018-06-19,6,19,2018,,,,,,,,,,,,,,,,,
2018-06-19,6,19,2018,,,,,,,,,,,,1,,,,,
2018-06-19,6,19,2018,,,,,,,,,,1,,,,,,,
2018-06-19,6,19,2018,,,,,,,,,,,,1,,,,,
2018-06-19,6,19,2018,,,,,,,,,,1,,,,,,,
2018-06-19,6,19,2018,,,,,,,,,,,,,1,,,,
2018-06-19,6,19,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,1,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,,,,,
2018-06-21,6,21,2018,,,,,,,,,,,,,1,,,,
2018-07-08,7,8,2018,,,,,,,,,,,,,,,,,
2018-07-08,7,8,2018,,,,,,,,,,,,,,,,,
2018-07-08,7,8,2018,,,,,,,,,,,,,,,,,
2018-07-09,7,9,2018,,,,,,,,1,,,,,,,,,
2018-07-09,7,9,2018,,,,,,,,,,,,,,,,,
2018-07-09,7,9,2018,,,,,,,,,,,,1,,,,,
2018-07-09,7,9,2018,,,,,,,,,,,,,,,,,
2018-07-09,7,9,2018,,,,,,,,,,,,,,,,,
2018-07-09,7,9,2018,,,,,,,,,,,,1,,,,,
2018-07-09,7,9,2018,,,,,,,,,,,,,1,,,,
2018-07-11,7,11,2018,,,,,,,,,,,,,,,,,
2018-07-11,7,11,2018,,,,,,,,,,,,,,,,,
2018-07-11,7,11,2018,,,,,,,,,,,,,,,,,
2018-07-11,7,11,2018,,,,,,,,,,,,,,,,,
2018-07-11,7,11,2018,,,,,,,,,,,,,,,,,
2018-07-11,7,11,2018,,,,,,,,,,,,,,,,,
2018-07-16,7,16,2018,,,,,,,,,,,,,,,,,
2018-07-16,7,16,2018,,,,,,,,,,,,,,,,,
2018-07-16,7,16,2018,,,,,,,,,,,,,,,,,
2018-07-16,7,16,2018,,,,,,,,,,,,,,1,,,
2018-07-18,7,18,2018,,,,,,,1,,,,,,,,,,
2018-07-18,7,18,2018,,,,,,,,,,,,,,,,,
2018-07-18,7,18,2018,,,,,,,,,,,,,,,,,
2018-07-18,7,18,2018,,,,,,,,,,,,,,,,,
2018-07-18,7,18,2018,1,,,,,,2,,,,,,,,,,
2018-07-17,7,17,2018,,,,,,,,,,,,,,,,,
2018-07-17,7,17,2018,,,,,,,,,,,,,,,,,
2018-07-17,7,17,2018,,,,,,,,,,,,2,,,,,
2018-07-17,7,17,2018,,,,,,,,,,,,1,,,,,
2018-07-17,7,17,2018,,,,,,,,,,,,,,,,,
2018-07-17,7,17,2018,,,,,,,,,,,,,,,,,
2018-07-17,7,17,2018,,,,,,,,,,,,1,,,,,
2018-07-17,7,17,2018,,,,,,,,,,,,,,,,,
2018-07-17,7,17,2018,,,,,,,,,,,,,,,,,
2018-07-18,7,18,2018,,,,,,,,,,,,,,,,,
2018-07-18,7,18,2018,,,,,,,,,,,,,,,,,
2018-07-18,7,18,2018,,,,,,,,,,,,,,,,,
2018-07-18,7,18,2018,,,,,,,,,,,,,,,,,
2018-07-18,7,18,2018,,,,,,,,,,,,,,,,,
2018-07-18,7,18,2018,,,,,,,,,,,,,,,,,
2018-07-18,7,18,2018,,,,,,,,,,,,,,,,,
2018-07-18,7,18,2018,,,,,,,,,,,,,,,,,
2018-07-19,7,19,2018,,,,,,,,,,,,2,,,,,
2018-07-19,7,19,2018,,,,,,,,,,,,,,,,,
2018-07-19,7,19,2018,,,,,,,,,,,,,,,,,
2018-07-19,7,19,2018,,,,,,,,,,1,,,,,,,
2018-07-19,7,19,2018,,,,,,,,,,,,,,,,,
2018-07-19,7,19,2018,,,,,,,,,,,,,,,,,
2018-07-19,7,19,2018,,,,,,,,,,,,1,,,,,
2018-07-19,7,19,2018,,,,,,,,,,,,,,,,,
2018-07-19,7,19,2018,,,,,,,,,,,,,,,,,
2018-07-19,7,19,2018,,,,,,,,,,,,,2,,,,
2018-08-08,8,8,2018,,1,,,,,,,,,,1,,,,,
2018-08-08,8,8,2018,,,,,,,,,,1,,,,,,,
2018-08-08,8,8,2018,,,,,,,,,,,,1,,,,,
2018-08-08,8,8,2018,,,,,,,,,,,,,,,,,
2018-08-08,8,8,2018,,,,,,,,,,5,,,,,,,
2018-08-08,8,8,2018,,,,,,,,,,1,,,,,,,
2018-08-08,8,8,2018,,,,,,,,,,,,1,,,,,
